Date,Totalizadores Energia_KW Gral Planta,Totalizadores Energia_KW Cond 5. 6 y 9,rolling_7,Consolidado KPI_EE Frio / Hl,inter_agua_cond_x_frio,Consolidado EE_KW Gral Planta,Consolidado KPI_EE Aire / Hl,Consolidado EE_Servicios (Kw),Servicios_total,eficiencia_frio,Consolidado KPI_CO 2 linea 3 / Hl,Totalizadores Energia_KW Obrador Contratistas,Consolidado KPI_EE Resto Serv / Hl,Consolidado KPI_CO 2 Linea 4 / Hl,Consolidado KPI_EE Agua / Hl,Consolidado KPI_EE Resto Planta / Hl,Consolidado EE_Sala Maq (Kw),Consolidado KPI_EE Envasado / Hl,Consolidado KPI_EE Elaboracion / Hl,Consolidado EE_Planta (Kw),Consolidado KPI_EE Servicios / Hl,Consolidado KPI_EE Caldera / Hl,rolling_30,Consolidado KPI_EE Bodega / Hl,Totalizadores Energia_KW Laboratorio,Consolidado KPI_Aire Planta / Hl,Consolidado KPI_EE Planta / Hl,Totalizadores Energia_KW Linea 3,Consolidado KPI_Agua Planta / Hl,Consolidado EE_Restos Planta (Kw),target
2021-02-28,78309.0,352.0,20311.85714285714,2.622017308166229,7024590.8,78309.0,0.6635195823453833,42601.5,42601.5,0.0002018397215010861,0.3246456332876086,54.0,0.4512947628082583,0.9159021406727827,0.0848899278148499,0.3149425892385028,31659.0,1.986730565398502,0.8568666811818553,75604.53,4.077157000906801,0.0869954277155565,19811.766666666666,0.7548456405385294,647.0,5.020085990530036,7.23569683672566,7056.0,3.545700114606188,3290.779999999999,26230.0
2021-03-01,74914.0,352.0,21353.714285714286,2.242000106843314,6463072.0,74914.0,0.5681500080132486,41599.0,41599.0,0.00019819952162143713,0.3022782750203418,57.0,0.4235268978043699,0.9274447949526814,0.0786366793097921,0.2604344249158607,30649.0,1.696244457503072,0.6608900048079491,72222.92,3.555660024573962,0.077867407446979,20054.033333333333,0.5477215663229873,599.0,4.312452588279289,6.173228911800844,7089.0,3.581858005235322,3046.919999999998,26761.0
2021-03-02,73504.0,354.0,22359.85714285714,2.425162385107015,6323624.300000001,73504.0,0.5966619014066957,43370.0,43370.0,0.00019396734724371186,0.3812067881835324,54.0,0.4242063123457994,0.9190751445086706,0.089535534415221,0.2721726187104804,30053.0,1.604480401641183,0.6344516968025937,71079.35,3.930319967194471,0.0796576262661733,20405.466666666667,0.545142719913727,568.0,4.530244296980668,6.441424684348728,5991.0,3.288926547784381,3003.350000000006,29530.0
2021-03-03,79045.0,357.0,23858.428571428572,2.821577952898854,7285051.0,79045.0,0.6091283254226276,46018.0,46018.0,0.00018914896658662233,0.304948908034462,58.0,0.4296862869687147,0.9154469012768608,0.0921097577580255,0.2863935064531773,33168.0,1.81725672489615,0.8268857299148893,76688.33,4.396998788909565,0.0864723348247024,20769.766666666666,0.7510193941681338,526.0,4.578160719105847,7.327534750173781,6830.0,3.707417749760529,2997.330000000002,21952.0
2021-03-04,63739.0,351.0,24515.285714285714,3.013180606218666,5444096.0,63739.0,0.7510989557775392,40012.0,40012.0,0.0002659117414828049,0.3120879120879121,44.0,1.057331004450728,0.9184156540949976,0.1181827852566632,0.1664002635434931,26449.0,1.617635452090332,1.155816658831281,61429.78,5.492136589651114,0.1114569356892108,20905.533333333333,1.029947188354672,525.0,5.385072045516158,8.43198896411622,2826.0,4.377745673665897,1212.279999999999,20567.0
2021-03-05,62092.0,340.0,24979.0,2.174003810611046,5310399.399999999,62092.0,0.6210080413934892,42319.5,42319.5,0.0002861045563328512,0.0,38.0,1.095986702500152,0.9263783957563092,0.0890023439750328,0.0924007113845309,25348.0,0.98314822008525,0.7768414209721023,59843.9,4.473319116213067,0.0915392278888105,20949.9,0.6090899721735547,507.0,4.438172703657606,6.32570946865495,499.0,3.379583898186392,874.1500000000015,24319.0
2021-03-06,66466.0,352.0,25250.85714285714,2.438288315386312,5916812.7,66466.0,0.5928532755820249,41870.5,41870.5,0.0002912778650531928,1.934782608695652,49.0,0.6585754677254407,0.9211240619511416,0.0918406224307686,0.2608544386292085,28430.0,1.356353646553972,0.6060628847580661,64044.96,4.198048888086788,0.0898353686659046,21090.233333333334,0.4988319396819668,573.0,4.275201026689928,6.421319858028034,1465.0,3.595379895325753,2601.709999999999,27867.0
2021-03-07,71980.0,353.0,25318.0,2.615514571307898,6219914.399999999,71980.0,0.6187057112018396,45183.5,45183.5,0.00018961613538246423,0.305826678497486,49.0,0.4306631000985499,0.9342173686947478,0.0983621943779623,0.2852128208738094,31854.0,1.317189919752217,0.6806279037026608,69508.05,4.240790276409029,0.0862546341921254,21431.9,0.5705335773616782,559.0,4.850720352902529,6.523820920737717,5251.0,3.313332394762777,3038.800000000003,26450.0
2021-03-08,76068.0,356.0,25349.428571428572,2.230143188683182,4816545.0,76068.0,0.6101907847448088,44075.5,44075.5,0.0002019272093839723,0.2866229377857285,61.0,0.3827499056721099,0.9374894692502106,0.0867605800058599,0.251943786901176,29801.0,1.551319641912358,0.6933258011546998,73685.61,3.716244843584333,0.0827977546800334,21476.433333333334,0.5704782160540799,525.0,5.015925077306712,6.212834073552568,6776.0,3.083103398122717,2988.110000000001,27743.0
2021-03-09,79357.0,362.0,25489.714285714286,2.031233983980319,4777344.6,79357.0,0.5375525325445519,44684.0,44684.0,0.00017027911087562334,0.2657483621703343,70.0,0.3209061223294431,0.9557633519151232,0.062819405192485,0.2448119078648725,31085.0,1.443381997627799,0.6665226750230631,76845.19,3.271587764127045,0.0688963406598234,21633.7,0.5832027646395571,530.0,4.502203804308034,5.626304344642779,7253.0,2.75203174649661,3343.690000000002,24536.0
2021-03-10,75363.0,356.0,24776.285714285714,2.095589491305388,4342872.0,75363.0,0.6104164531447508,40922.0,40922.0,0.00021912741166292156,0.2805599369085173,55.0,0.3879266167879472,0.9446575342465754,0.0776365686174029,0.2676744901096643,28002.0,1.738495439171877,0.7235617163745687,72882.79,3.495097536811179,0.0808821017389224,21788.3,0.619619247719586,558.0,5.078576065047317,6.224829182467288,7073.0,3.205911994807147,3134.039999999994,22698.0
2021-03-11,60740.0,358.0,24882.85714285714,2.426192359492913,4226367.6,60740.0,0.6606879449302008,38208.5,38208.5,0.00023858456157234764,0.2702702702702703,48.0,0.4261175363960921,0.9345441467361986,0.110845073433525,0.2014045364174702,26277.0,1.321482779998717,0.6611422280180431,58640.97,4.084111849840734,0.0937426513029908,21980.8,0.5179094426748189,434.0,5.571969130128054,6.268141394274965,2579.0,3.605714346794365,1884.220000000001,21833.0
2021-03-12,56656.0,353.0,25063.714285714286,2.345169458982629,4165736.4000000004,56656.0,0.5966846674597399,36358.5,36358.5,0.00037937323478518724,0.0,43.0,0.416497713424868,0.9302365443949264,0.1092400192271027,0.1561272963095243,24286.0,1.064902212996555,0.7328855960536104,54549.01,3.905411247855077,0.0936649919036711,22217.933333333334,0.5868562881487469,456.0,5.121498639870459,5.859326353214767,1117.0,3.187628057606119,1453.510000000002,23731.0
2021-03-13,72797.0,353.0,24979.714285714286,2.011399995762083,4259714.5,72797.0,0.5485559299048588,40483.0,40483.0,0.00022997617417850168,0.2864926220204314,53.0,0.3734452143326341,0.9295362082994304,0.0901828661030237,0.2566151759794885,27246.0,1.673214247875744,0.5866971796664759,70173.61,3.431271586887886,0.0837412328099506,22511.366666666665,0.4750280761977412,652.0,4.624584154429682,5.947798190409594,6628.0,3.132566270421461,3027.610000000001,20648.0
2021-03-14,75372.0,355.0,23948.428571428572,1.699913555345161,4073850.4000000004,75372.0,0.5566212489194419,41247.5,41247.5,0.00024415530022426317,0.2963562753036437,51.0,0.6743918001070267,0.9407292206670124,0.0853743876836948,0.2724225085415549,24351.0,1.656855884411147,0.6844564277775491,72995.23,3.395834190919195,0.0768945786852179,22423.166666666668,0.5646688346437245,525.0,4.703165520931956,6.009569011649446,7030.0,3.074325937512864,3308.979999999996,19018.0
2021-03-15,74892.0,360.0,22886.714285714286,1.343434878587197,4686035.2,74892.0,0.5000618101545253,41092.0,41092.0,0.00024041203744287127,0.2774720397656666,54.0,0.677439293598234,0.933634992458522,0.0721942604856512,0.2257426931567328,22008.0,1.484362030905077,0.5080971302428257,72493.42,2.902746136865342,0.0658366445916114,22362.866666666665,0.4198675496688742,506.0,4.184653421633554,5.120947991169978,7310.0,2.805983222958057,3195.669999999998,20447.0
2021-03-16,77102.0,330.0,21844.428571428572,1.476701525306217,4839804.899999999,77102.0,0.5103853709267391,43103.0,43103.0,0.000229365154967363,0.268188057652711,56.0,0.7061041137046453,0.9210950080515298,0.072004275479547,0.2394434654495026,23485.0,1.529639473076034,0.5182755084354056,74774.68,3.11293910330483,0.0665877051074647,22451.966666666667,0.4309242835682922,566.0,4.255474347122718,5.400297550265773,7436.0,2.658871620060088,3315.429999999993,26464.0
2021-03-17,84528.0,353.0,22119.85714285714,1.882165514494609,5755920.0,84528.0,0.5115074962305481,49292.0,49292.0,0.00017486605212249363,0.3058144695960941,57.0,0.7256550311513186,0.9148681055155876,0.0741088446985861,0.6011770646638782,29232.0,1.130266564251373,0.6120914056499103,82243.04,3.505732411595687,0.0635828283690364,22739.0,0.5358489089926317,536.0,4.226977895365708,5.849267446160848,6960.0,2.70788171033541,8452.789999999994,24261.0
2021-03-18,70358.0,356.0,22343.14285714286,2.091213129449894,4910426.4,70358.0,0.5341596703846087,45219.5,45219.5,0.00020819784776960097,0.2860429447852761,45.0,0.8608012826038236,0.9194176400880312,0.0763700932646059,0.2293369765717934,27190.0,1.00918854620994,0.742151809264399,68198.13,3.897762339028048,0.074904752874653,22971.466666666667,0.6066940196872791,498.0,4.484889754684779,5.87843967107418,2963.0,2.822168014205182,2660.630000000005,23964.0
2021-03-19,64664.0,353.0,22647.571428571428,2.280797765267421,4761646.8,64664.0,0.5525918805350795,44077.0,44077.0,0.0001965212884658566,0.0,43.0,0.9507131062116618,0.9232182218956648,0.0945097721962338,0.1430114639497088,26521.0,0.8756192388774942,0.7458705511166525,62616.35,4.19507273826123,0.0830886516891361,23100.2,0.608531577018802,469.0,4.719302169537016,5.959573992205085,668.0,3.009750781632935,1502.599999999999,22902.0
2021-03-20,76747.0,357.0,22529.14285714286,2.298705209274315,4575819.600000001,76747.0,0.7505771354009836,43978.0,43978.0,0.0002632183021636341,0.2741738066095471,51.0,0.8936063434708421,0.9292859606760951,0.1061929137809897,0.623402589581452,26231.0,1.576332429990967,0.8509234166415738,74371.71,4.414132289471043,0.0967580046170832,22960.566666666666,0.760890294088126,576.0,6.231356017263876,7.464790725685035,6783.0,3.747365251430293,6210.960000000006,26907.0
2021-03-21,76625.0,357.0,23423.285714285714,2.19041028980788,5314132.5,76625.0,0.6210517746662325,44174.5,44174.5,0.00019171713369085398,0.3145176515008495,48.0,0.3461820253988929,0.9403250380904012,0.0864539238033214,0.6244464343861932,30360.0,1.170547053077174,0.6555885704982091,74277.45,3.59610061869098,0.0858840768479322,23062.9,0.5758099967437317,561.0,5.196108759361771,6.046682676652556,7203.0,3.258148811462064,7670.699999999997,23223.0
2021-03-22,72969.0,352.0,24024.0,2.142209779372595,4414692.3,72969.0,0.6823375850673505,40406.5,40406.5,0.00025433589502270765,0.3598638008086827,54.0,0.3720709273177178,0.9111150379925782,0.0699218452725499,0.714079150975378,26923.0,1.476015100535714,0.5944509912897491,70592.85,3.727304803437056,0.0970419277397394,23162.733333333334,0.4889225071317054,513.0,5.643467772993841,6.511850046237897,7185.0,3.28232328706469,7741.100000000006,30944.0
2021-03-23,81771.0,358.0,25523.571428571428,2.952664712154789,5975286.399999999,81771.0,0.6857808068205943,47454.5,47454.5,0.00020294779456706512,0.3865526253266809,54.0,0.3860200715170049,0.9141653501843076,0.0861639165937104,0.6444087681088544,34111.0,1.532725351323112,0.8649549977218565,79335.67,4.528090343295936,0.1013356361268222,23505.933333333334,0.7336098911977785,543.0,5.64445218403582,7.570179460449759,7112.0,3.875992662231244,6753.419999999998,30930.0
2021-03-24,81069.0,486.0,26161.571428571428,2.927230913375543,7129365.0,81069.0,0.6489499635634045,46739.0,46739.0,0.00018839079039730122,0.3243462396107845,52.0,0.3969222906788564,0.9019306338629762,0.0997510954638804,0.766662881046345,34179.0,1.531472700945459,0.7257270757029424,78690.04,4.42340270482572,0.0943565865061563,23905.7,0.7093542678137097,522.0,5.425929606390127,7.447265362520466,7202.0,3.349715605273369,8100.789999999994,24936.0
2021-03-25,64396.0,858.0,26258.0,3.121917019305406,5770190.4,64396.0,0.7345318877231639,40800.5,40800.5,0.00024492521731554496,0.3652416356877323,43.0,0.542667200841325,0.9086381919172573,0.1433507774745224,-2.446240328517415,28751.0,4.365625860730651,0.7442033703082355,62075.65,5.108107769737336,0.1194381150311741,24079.633333333335,0.7154080176277636,508.0,6.169717304754989,7.771696672258807,2912.0,3.92938878734006,-19539.1,23214.0
2021-03-26,56237.0,1032.0,26150.85714285714,3.339471185660443,5455290.0,56237.0,0.7116552061455247,37473.5,37473.5,0.00036177985778570646,0.0,44.0,0.5716114739476941,0.9022658099425092,0.1434243461748713,0.2287841298155771,26887.0,1.382743044566562,0.7719667980550681,54042.12,5.390784590154501,0.1383893891877895,24218.766666666666,0.7201786690450844,482.0,5.859539085651812,7.774278562591709,726.0,3.691558534971372,1590.370000000003,30701.0
2021-03-27,80478.0,1104.0,27265.0,2.161859561163845,7506394.5,80478.0,0.4710869503985579,47131.5,47131.5,0.0001533446033376092,0.3624844720496894,64.0,0.309093597724136,0.9105425512611142,0.0729515815564881,0.282046587612314,34165.0,1.388333380277723,0.4925816128214517,77848.15,3.318839253020871,0.0769653268737853,24663.666666666668,0.3856892375292229,641.0,3.932484578767991,5.48180083373236,6836.0,2.733776018927978,4005.399999999994,33382.0
2021-03-28,85154.0,1112.0,28190.0,2.362850681455423,7858122.8,85154.0,0.5116135859313342,51896.0,51896.0,0.00014105823361670246,0.3263362487852284,54.0,0.3625463180880318,0.912206266318538,0.0742505052077987,0.2475160764022831,36933.0,1.442399232721185,0.4711084843058215,82426.62,3.673311933521378,0.0721978220323686,25199.033333333333,0.3915493157132897,708.0,4.235605559232297,5.834335726950668,7120.0,2.932392402240964,3496.869999999995,30952.0
2021-03-29,83824.0,1069.0,29294.14285714286,2.372309767612975,6886820.0,83824.0,0.5650254460727205,49522.5,49522.5,0.00016090283870218882,0.3287907869481766,66.0,0.371152431172972,0.9027324282522772,0.07825433809553,0.2810947942853639,34651.0,1.648246367036605,0.4893195474891164,81079.25,3.795641976822613,0.0762615733644,25483.566666666666,0.4361280581274143,700.0,4.687595805996689,6.214302685633699,7247.0,2.912034766080078,3667.5,29214.0
2021-03-30,81776.0,1081.0,29047.0,2.425948531426721,6278088.600000001,81776.0,0.6282022537222957,47115.0,47115.0,0.00017926957586367792,0.3249540159411404,58.0,0.4129609792149341,0.924647048817826,0.0925072452936731,0.3180605033922086,32911.0,1.663884806058643,0.6735424296023186,79093.18,3.912458583493187,0.080383315479601,25544.133333333335,0.6251297509611952,704.0,5.243848766431662,6.567946322546357,7054.0,3.029263512784103,3830.179999999993,27220.0
2021-04-01,81494.0,1084.0,28517.0,2.201214630556612,6649846.0,81494.0,0.6420074559878376,45011.0,45011.0,0.00019408284230265795,0.3109656301145663,51.0,0.3976257288187677,0.9277169334456612,0.0972027915477239,0.3839194882701619,30954.0,1.656490833663542,0.7024761642905086,78929.26,3.639929160028789,0.0824848979855894,25577.133333333335,0.5890998633338456,684.0,5.46947654436798,6.382815646253002,7321.0,3.128134628292321,4747.509999999995,29945.0
2021-04-02,74433.0,1106.0,29232.571428571428,2.948713845759962,7171827.5,74433.0,0.6236167902887908,47183.5,47183.5,0.00018795963807170953,0.3305497564370216,47.0,0.4624690124098068,0.9236913664174032,0.1172789510869967,0.380595306380182,33845.0,1.254126549994953,0.8099731420370202,72010.05,4.646206035779435,0.0975847527516487,25683.266666666666,0.688755351282954,617.0,5.342543653421498,7.090901034191591,2656.0,4.011205998852813,3865.050000000003,22380.0
2021-04-03,58767.0,498.0,29113.428571428572,3.000593280843062,5147400.0,58767.0,0.7665054417595972,38509.5,38509.5,0.0003190000279494733,0.0,39.0,0.5446787400994164,0.9417262231995602,0.1312591966910348,0.3583134735085017,25488.0,1.256682789157374,0.8000241334580229,56521.99,5.163152231842087,0.1256280564856992,25444.933333333334,0.5918730580107997,557.0,6.394025628391673,7.578172627965985,628.0,4.751864477225725,2672.489999999998,24715.0
2021-04-04,73168.0,670.0,28258.285714285714,2.450802968927408,6603848.0,73168.0,0.7337038708110011,42888.0,42888.0,0.00027511925895511174,0.4076853797658361,49.0,0.4516855158189093,0.9339500162284972,0.117309322769214,0.32002340236701,28694.0,1.800098170946358,0.639350683478028,70715.76,4.252884391315342,0.1125495193094318,25537.033333333333,0.5100922707733193,592.0,6.161069765827586,7.012356648106738,6636.0,4.303258977931369,3227.259999999995,24614.0
2021-04-05,70418.0,1021.0,27005.714285714286,2.586801678362835,6606397.6,70418.0,0.8043950615986486,42269.0,42269.0,0.00026059244203250075,0.3590002524614996,53.0,0.4998305347482588,0.9436950146627566,0.1331550226085038,0.3398532352098872,28527.0,1.705792558767659,0.6540570506740514,67957.28,4.442249132311638,0.1050947297620393,25671.933333333334,0.52720771185127,616.0,6.759693018294366,7.141951976963236,6748.0,4.574416264460378,3233.779999999999,25218.0
2021-04-06,74230.0,960.0,26186.571428571428,1.768750186305127,6359979.6,74230.0,0.5263886964953595,42859.0,42859.0,0.00019251417810006418,0.2935606060606061,55.0,0.3296504828152151,0.945945945945946,0.0819216518996109,0.2526364148055151,29236.0,1.311938783203957,0.4612301223389053,71741.97,3.006061711271767,0.0768716870564842,25701.9,0.3701203399608277,573.0,4.395924257541194,5.031867031620145,7301.0,3.014744845265921,3601.970000000001,28451.0
2021-04-07,82996.0,943.0,26077.571428571428,1.857660539975841,7326132.5,82996.0,0.5032809898468872,47177.0,47177.0,0.0001728218572813962,0.3135206988226358,58.0,0.311514478795991,0.9323573952549218,0.0798537429401586,0.2830407103914337,32796.0,1.312004178773138,0.5766053997584146,80436.91,3.080343442917306,0.074891449838399,25721.366666666665,0.496327250171395,585.0,4.201299337272697,5.251993731840293,7123.0,2.75230322222585,4334.910000000003,30409.0
2021-04-08,84370.0,1020.0,26533.14285714286,2.353278039928107,7751254.100000001,84370.0,0.583811685133271,48794.0,48794.0,0.00017113438943707659,0.3476277372262774,49.0,0.3636441023914688,0.9319477036540396,0.0894600090156497,0.2624652965200758,34036.0,1.612524401262191,0.6890200607879213,81926.07,3.776048166011774,0.0791674647257868,25853.333333333332,0.5941042294231338,539.0,4.887797724419062,6.340057924581963,6980.0,3.400107181758207,3391.570000000007,30429.0
2021-04-09,73624.0,1086.0,26602.285714285714,2.723611073816493,7914582.9,73624.0,0.5317615889297638,46973.5,46973.5,0.0001624131676569308,0.3582089552238806,49.0,0.401663041629745,0.930330015715034,0.1001584275395398,0.184295982026977,34208.0,1.211030853092022,0.7752208587309686,71223.51,4.204461033090769,0.0874484215425651,25942.866666666665,0.660025240997825,566.0,4.486811131101027,6.375008726940737,3293.0,3.785218800068025,2059.009999999995,25500.0
2021-04-10,62414.0,1106.0,27048.0,2.734437831751649,6278100.0,62414.0,0.588815613103855,41445.5,41445.5,0.00029412708252588845,0.0,49.0,0.4666237735242078,0.92894280762565,0.1205297303093668,0.1498311082515683,27253.0,1.020749557664468,0.8318588815613104,60119.25,4.444319339445606,0.1011205833467374,25975.0,0.6992654549353922,500.0,5.007774382070666,6.446758886922953,951.0,4.04455525172913,1397.25,26888.0
2021-04-11,78064.0,1071.0,27358.428571428572,2.317191930160207,6482696.8,78064.0,0.6341942656221722,44505.5,44505.5,0.00021052326214550745,0.362895493767977,51.0,0.4051724880856968,0.9318730596757504,0.093418478588726,0.3293587390228978,30005.0,1.634823375302705,0.7150305506002396,75594.28,3.835457655747736,0.0838525642682937,26114.666666666668,0.6117014400579125,625.0,5.28409041943518,6.514670320673578,6940.0,3.510173479148892,3821.779999999999,31339.0
2021-04-12,86304.0,1081.0,28319.14285714286,2.219774615564417,8264094.3,86304.0,0.5318704358235173,49144.5,49144.5,0.00015706152157827146,0.2940676525582186,73.0,0.3366246166268832,0.9383282364933742,0.0789766328330299,0.4043036952564438,34481.0,1.423066843272112,0.6174343573143695,83660.5,3.480957069294027,0.0718226956885133,26431.533333333333,0.5429909123748946,642.0,4.430695348524234,5.925761965136951,7631.0,3.099128069641099,5708.0,29891.0
2021-04-13,84986.0,1121.0,28986.714285714286,2.207916915963096,7236611.1,84986.0,0.5546568573138032,47904.0,47904.0,0.00016454273720192252,0.2901333333333334,55.0,0.3401511290358322,0.9395332390381896,0.0821385571091955,0.4502485577739856,33497.0,1.482039577193255,0.6134169492026207,82368.01,3.538458129279589,0.0722405655151018,26636.866666666665,0.5378154984820617,663.0,4.622288208832849,6.084163213449449,7365.0,3.07899188216958,6095.509999999995,34230.0
2021-04-14,90704.0,1123.0,29812.285714285714,2.709473659214229,8803956.0,90704.0,0.6231868571134567,52788.5,52788.5,0.00015649140916125355,0.3369654605263158,54.0,0.3710387898792491,0.9428571428571428,0.0979938179990422,0.496903062900475,37606.0,1.560381368509789,0.7372095508352825,88092.6,4.178470647368692,0.0797881813756337,27089.6,0.6418278459169902,644.0,5.250663912074691,6.972964629614238,7246.0,3.324610458742466,6277.600000000006,27196.0
2021-04-15,79030.0,990.0,29353.285714285714,2.391098880326363,6831635.199999999,79030.0,0.6263490374851085,43674.5,43674.5,0.00021550612788603772,0.3631967421735811,53.0,0.4070301612910317,0.9376666666666666,0.1294196775937787,0.4460494907177432,30864.0,1.668740136365435,0.7675501259467992,76457.8,3.839904693661337,0.0857229522105531,27362.2,0.6394932234907266,643.0,5.268752445302163,6.722244446691315,6535.0,3.82712977575755,5073.300000000003,22602.0
2021-04-16,60103.0,639.0,28235.14285714286,2.523791046359391,5734127.399999999,60103.0,0.6192790524338191,37548.5,37548.5,0.00026443798438526846,0.0,41.0,0.489248317388889,0.921872311134056,0.1632502658958246,0.2602244970311788,24735.0,1.245592829047828,0.7414375961342515,57673.96,4.19275144253719,0.0956945813082912,27434.033333333333,0.584887067552893,599.0,5.218202069660518,6.440006364750448,1260.0,4.455470475095122,2330.459999999999,20047.0
2021-04-17,53358.0,663.0,27456.14285714286,1.880634539433568,5198187.100000001,53358.0,0.4990759589857125,35068.0,35068.0,0.0002919465791891835,0.0,39.0,0.3791851553045583,0.9155023286759814,0.1161383528617128,0.1082657110425248,21924.0,0.9188813944107244,0.4643188832706361,50966.58,3.289773633404317,0.0848991997898627,27220.133333333335,0.3227576761072075,498.0,4.132667898721352,4.781239622128203,853.0,3.079936583581151,1154.080000000002,30312.0
2021-04-18,76110.0,1141.0,27945.285714285714,2.524548384678809,7993274.399999999,76110.0,0.5333599846754782,48496.5,48496.5,0.00017116214993738845,0.3471502590673575,55.0,0.3958973590185643,0.9226499552372426,0.1170993345493008,0.2302442762078475,33640.0,1.342311504218408,0.5010452323247465,73394.02,4.039052544786747,0.0841182986449458,27421.833333333332,0.3889430244276207,640.0,4.476342769574161,6.112653557537748,4167.0,3.237638357944182,2764.520000000004,33954.0
2021-04-19,86501.0,1130.0,28318.85714285714,2.768500701216529,9001205.4,86501.0,0.6056553928443299,52653.5,52653.5,0.0001676228598517578,0.3249400479616307,63.0,0.3991634323733733,0.9156441717791411,0.1230390398225759,0.2646717328201945,37888.0,1.575535696813541,0.6864991357098593,83642.04,4.293198199667329,0.0858582564169466,27754.833333333332,0.5895111053129382,731.0,5.022341084765663,6.819904765010925,7208.0,3.313859626235282,3246.039999999994,34174.0
2021-04-20,86916.0,1123.0,28930.714285714286,2.388996661947954,9097118.799999999,86916.0,0.519198168440553,51986.5,51986.5,0.0001352682071152828,0.3214144606874753,59.0,0.3265698456806306,0.8977516059957173,0.0958422901483773,0.2693007567416417,37501.0,1.349761442877366,0.6137821353047065,83926.78,3.634212411961062,0.0738915395235848,28130.566666666666,0.5305580314231286,770.0,4.335203341547389,5.867056746884776,7257.0,2.779978678411017,3852.279999999999,31212.0
2021-04-21,84711.0,1092.0,28499.571428571428,2.703221182680919,8442846.0,84711.0,0.6283438959486759,49817.5,49817.5,0.00017309784570274241,0.3008225616921269,70.0,0.4781216371584652,0.9157175398633256,0.1048827647131422,0.3240539656900853,34974.0,1.731734831081154,0.7092361356200836,81743.1,4.314613650781966,0.0893798622493498,28274.066666666666,0.6448427949394715,758.0,5.159954877026907,7.079638583173288,7477.0,3.540533810834277,3741.600000000006,27116.0
2021-04-22,82269.0,1116.0,28488.14285714286,2.240320565119954,6987793.199999999,82269.0,0.6346858895578804,46525.0,46525.0,0.00019014948556299384,0.3025064822817632,54.0,0.4449080337502195,0.925071082120756,0.0912123434095157,0.2923231676460563,30575.0,1.778144977227897,0.6423282281134784,79359.67,3.843889743775109,0.083941794297163,28403.833333333332,0.5390533827675593,732.0,5.372522694647265,6.55668611676254,7374.0,3.511253859897345,3538.169999999998,26058.0
2021-04-23,70217.0,1117.0,28981.85714285714,2.315525698443165,6358152.0,70217.0,0.4249306888462359,41985.5,41985.5,0.00018829081609308563,0.3143159006867406,46.0,0.5764821923651098,0.9677792465300727,0.0947252434776427,0.2703321603753471,28244.0,1.220676050330561,0.8079636738465913,67857.21,3.730850572261321,0.0839731285988483,28240.966666666667,0.7217246036823771,475.0,4.386063126466198,6.02982245681382,3327.0,3.547309305466695,3042.210000000006,27044.0
2021-04-24,65578.0,1078.0,29981.428571428572,2.756104520810403,7572320.0,65578.0,0.6550894786188903,42278.5,42278.5,0.0002751885124356771,0.0,47.0,0.3644877909583791,0.918937100571813,0.1263707146060087,0.2659726468549999,84863.0,1.013513513513513,0.8301231095348741,62978.83,4.308680852798499,0.0841792018262606,28111.433333333334,0.6412294647588764,672.0,4.540683217153805,6.418290122701887,1173.0,3.754433166197872,2609.830000000002,27720.0
2021-04-25,77932.0,1114.0,29611.14285714286,2.775115066662328,7736652.000000001,77932.0,0.6337113409802503,45435.5,45435.5,0.0007942160423164889,0.29575986565911,79.0,0.5342496952829551,0.9154577288644322,0.1157299068204059,0.3869803854827049,3570147.0,1.926662678857017,0.6479272983924454,75017.96,4.54865586620982,0.0947063078305397,28204.233333333334,0.5741945333637006,673.0,5.413576739890527,7.510226228941987,7096.0,3.89770517405788,3865.460000000006,26489.0
2021-04-26,75059.0,1113.0,28544.714285714286,2.959342418004743,6601058.8,75059.0,0.8058340013238783,44361.0,44361.0,0.00025169308898178694,0.3191185472352581,86.0,0.5868634422507046,0.9088267344714857,0.1145126648214301,0.4176651146942088,29602.0,1.920684618156123,0.7408131516399052,71922.51,4.955996413798498,0.1081446434606286,28313.4,0.6552358821245732,749.0,6.687539625571517,8.035159298288734,7061.0,4.011373062711046,3738.509999999995,31453.0
2021-04-27,80823.0,1110.0,28156.0,3.94392511645695,8322463.800000001,80823.0,0.82131146513188,47700.5,47700.5,0.0002063289810694142,0.3580150688490517,89.0,0.6306543532642428,0.9064337308919872,0.1368016501463941,0.5215403038225462,34703.0,2.54242920107084,0.6683970633412957,77466.31,5.981216418705839,0.1168644710691469,28338.466666666667,0.7273308631293848,825.0,6.877198262079862,9.71358298694052,6712.0,4.340236111372342,4159.309999999998,33838.0
2021-04-28,87792.0,1109.0,28531.14285714286,2.411866170579766,8808031.4,87792.0,0.5243125347474661,51306.0,51306.0,0.000134341252736769,0.2849924204143507,84.0,0.3702832542160259,0.9083567415730336,0.0938716161313775,0.3913484155155451,37428.0,1.483912814152732,0.4869278250580907,84447.04,3.656930248471112,0.0653608747095468,28353.666666666668,0.4282313361558968,817.0,4.354445537356199,6.019119303197479,7626.0,2.937525837859414,5490.539999999994,29361.0
