fecha_dia,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,HORA_Produccion,Hl de Mosto_Produccion,Hl Cerveza Cocina_Produccion,Hl Producido Bodega_Produccion,Hl Cerveza Filtrada_Produccion,Hl Cerveza Envasada_Produccion,Hl Cerveza L2_Produccion,Hl Cerveza L3_Produccion,Hl Cerveza L4_Produccion,Hl Cerveza L5_Produccion,Cocimientos Diarios_Produccion,Hl de Mosto Copia_Produccion,Unnamed: 14_Produccion,Unnamed: 15_Produccion,Unnamed: 16_Produccion,Unnamed: 17_Produccion,Unnamed: 18_Produccion,HORA_GasVapor,Conversion Kg/Mj_GasVapor,Gas Planta (Mj)_GasVapor,Vapor Elaboracion (Kg)_GasVapor,Vapor Cocina (Kg)_GasVapor,Vapor Envasado (Kg)_GasVapor,Vapor Servicio (Kg)_GasVapor,ET Elaboracion (Mj)_GasVapor,ET Envasado (Mj)_GasVapor,ET Servicios (Mj)_GasVapor,Tot_Vapor_L3_L4_GasVapor,VAPOR DE LINEA 1 Y 2 KG_GasVapor,VAPOR DE LINEA 4 KG_GasVapor,Vapor_L5 (KG)_GasVapor,Tot_Vapor_CIP_Bodega_GasVapor,Vapor L3_GasVapor,Tot Vap Paste L3 / Hora_GasVapor,Tot Vap Lav L3 / Hora_GasVapor,Medicion Gas Planta (M3)_GasVapor,Vapor _Vapor_L5 (KG)_GasVapor,HORA_Agua,Agua Planta (Hl)_Agua,Agua Elaboracion (Hl)_Agua,Agua Bodega (Hl)_Agua,Agua Cocina (Hl)_Agua,Agua Dilucion (Hl)_Agua,Agua Envasado (Hl)_Agua,Agua Servicios (Hl)_Agua,Planta de agua (Hl)_Agua,Produccion (Hl)_Agua,Red L1 y L2_Agua,FC L1 y L2_Agua,FC Lavadora L2_Agua,Red L3_Agua,FC Lavadora L3_Agua,Red Paste L4_Agua,FC Barriles_Agua,Agua Paste L3_Agua,Agua Lavadora L3_Agua,Agua Cond Evaporativos_Agua,Agua Calderas_Agua,Agua Efluentes_Agua,Agua CO2_Agua
2022-01-25,23:00:00,51094.09,5690.5,4064.5,2051.0,11943.0,6682.84,894.0,6671.0,29245.0,19616.0,5623.0,349.0,435.0,16828.0,778.0,287.0,5138.0,4215.59,52730.0,23:00:00,5675.0,7716.31,7167.655,5068.0,6619.0,3180.0,0.0,3439.0,0.0,12.0,5675.0,,,,,,23:00:00,8.08873561729094,603030.447092,15092.22,0.0,44367.44,15092.22,122076.977457991,358876.492176019,122076.977457991,35845.56,5399.0,33040.15,3122.88,15092.22,2805.41,0.0,0.0,17330.23,,23:00:00,25930.7,13524.0,5491.0,8033.0,1760.0,4970.0,7436.7,29548.3,18494.0,65.6,105.1,0.0,40.1,0.0,269.7,16.5,0.0,0.0,1400.0,92.5,120.3,15.0
2022-01-26,18:00:00,41555.21,4380.5,3293.5,1475.0,9306.0,4502.46,776.0,5930.0,23974.0,15547.0,4409.0,225.0,587.0,14468.0,905.0,272.0,3529.0,3894.71,42938.0,18:00:00,5453.0,9425.8,7708.4,3607.0,5991.0,1998.0,0.0,3993.0,0.0,8.0,5453.0,,,,,,18:00:00,7.07867433655438,424099.09416,11194.03,0.0,37524.16,11194.03,79238.8928836198,265621.30839276,79238.8928836198,33362.69,1750.0,33048.58,2411.47,11194.03,314.110000000001,0.0,0.0,12204.15,,18:00:00,19551.7,11553.0,4603.0,6950.0,1238.0,5497.0,2501.7,23893.4,17050.0,157.6,81.0,0.0,2.0,0.0,288.4,20.7,0.0,0.0,1039.0,64.5,101.1,30.2
2022-01-27,13:00:00,29955.75,2654.0,2329.0,760.0,6348.0,2950.0,593.0,4250.0,18892.0,12388.0,2906.0,174.0,378.0,10856.0,524.0,116.0,2523.0,2061.75,30930.0,13:00:00,1101.0,1981.8,3221.9,3659.0,4462.0,1429.0,0.0,3033.0,0.0,5.0,1101.0,,,,,,13:00:00,8.17555082911022,280544.844256,7396.8,0.0,19521.5,7396.8,60472.9143727625,159599.015510475,60472.9143727625,16484.69,1305.0,17206.92,1731.81,7396.8,0.0,0.0,0.0,8073.14,,13:00:00,11310.1,6606.0,4051.0,2555.0,1601.0,2143.0,2561.1,12792.5,8749.0,82.3,52.4,0.0,1.4,0.0,58.5,19.7,0.0,0.0,695.0,46.0,67.4,24.3
2022-01-28,23:59:00,56732.8,5398.5,4315.5,1570.0,13449.0,6336.05,1546.0,8279.0,32578.0,19495.0,5814.0,410.0,959.0,17346.0,1318.0,306.0,4611.0,5307.3,58512.0,23:59:00,4407.0,7932.6,8668.3,5684.0,9404.0,3484.0,0.0,5920.0,0.0,7.0,4407.0,,,,,,23:59:00,6.92493353637315,625782.075664,19062.19,0.0,52242.13,19062.19,132004.398807717,361773.278048566,132004.398807717,44634.19,4525.0,33641.65,3082.94,19062.19,10992.54,0.0,29.3600000000042,18007.91,,23:59:00,26956.8,13525.0,7378.0,6147.0,1854.0,7262.0,6169.8,32866.3,20787.0,124.8,112.0,0.0,356.0,0.0,93.6,39.8,0.0,0.0,1354.0,91.75,126.3,43.1
2022-01-29,12:00:00,28144.69,3375.5,2350.5,1276.0,6640.0,3395.44,707.0,4035.0,15503.0,9192.0,3119.0,226.0,470.0,8168.0,617.0,104.0,2414.0,2626.19,28999.0,12:00:00,4090.0,7362.0,5914.0,4133.0,4466.0,1707.0,0.0,2759.0,0.0,8.0,4090.0,,,,,,12:00:00,5.78622362524233,406000.390832,9910.47,0.0,50345.79,9910.47,57344.1956512554,291311.999529489,57344.1956512554,45555.48,2629.0,19741.81,2161.31,9910.47,25813.67,0.0,3153.54000000001,11683.33,,12:00:00,16398.2,9448.0,3618.0,5830.0,1361.0,2903.0,4047.2,18356.4,12351.0,89.3,50.1,0.0,85.7,0.0,49.4,15.8,0.0,5.4,812.0,26.25,56.0,14.6
2022-01-30,13:00:00,44712.86,5992.0,7461.0,1506.0,5978.0,4179.11,471.0,4675.0,24700.0,206856.0,199839.0,238.0,554.0,8781.0,685.0,100.0,-186064.0,8042.86,45826.0,13:00:00,3917.0,3917.0,3928.5,6161.0,3940.0,743.0,0.0,3197.0,0.0,7.0,3917.0,,,,,,13:00:00,6.77227633645629,326394.86952,11164.23,0.0,25867.28,11164.23,75607.2506437554,175180.368232489,75607.2506437554,22938.78,1142.0,22864.88,1786.5,11164.23,73.8999999999978,0.0,36.9999999999964,9392.55,,13:00:00,16730.3,10358.0,4886.0,5472.0,2306.0,3413.0,2959.3,19107.5,13771.0,167.4,30.2,0.0,0.9,0.0,139.2,3.6,0.0,0.0,898.0,0.0,58.6,12.9
2022-01-31,13:00:00,24123.62,3340.0,2030.0,1258.0,5981.0,480.37,453.0,4696.0,16767.0,6720.0,2996.0,134.0,486.0,5315.0,764.0,256.0,5638.0,-1964.38,24905.0,13:00:00,4370.0,7009.2,4962.1,2900.0,2915.0,0.0,0.0,2915.0,0.0,8.0,4370.0,,,,,,13:00:00,8.33514526291854,275658.590512,6297.34,0.0,20477.16,6297.34,52489.2436699875,170680.103172025,52489.2436699875,18672.57,63.0,18904.25,1741.59,6297.34,0.0,0.0,0.0,7932.53,,13:00:00,15231.7,9863.1,3704.0,6159.1,1063.0,975.0,4393.6,15220.39,10838.1,24.0,0.0,0.0,1.6,0.0,71.7,0.2,0.0,0.0,883.0,0.0,71.2,22.1
2022-02-01,11:00:00,30993.09,2649.5,3356.5,938.0,7961.0,2647.84,2191.0,2724.0,17525.0,8509.0,3080.0,204.0,445.0,7019.0,662.0,194.0,4776.0,2857.59,31901.0,11:00:00,3632.0,5931.6,4649.3,2694.0,3367.0,553.0,81.0,2733.0,0.0,5.0,3632.0,,,,,,11:00:00,5.23166793267535,309688.374008,5863.09,0.0,47468.78,5863.09,30673.7399393895,248340.894129221,30673.7399393895,44232.28,1539.0,16231.22,1697.5,5863.09,28001.06,0.0,1361.71,8877.52,,11:00:00,14085.2,7473.1,2962.0,4511.1,1183.0,3893.1,2719.0,17230.99,11366.2,136.4,54.3,0.0,88.8,75.21,31.9,2.7,0.0,2.59999999999999,735.0,0.0,52.8,17.3
2022-02-02,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0.0,0.0,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-02-03,17:00:00,42048.56,4979.0,3874.0,1508.0,7879.0,4120.81,5213.0,422.0,25545.0,15438.0,4912.0,240.0,779.0,13552.0,1031.0,199.0,3573.0,3645.559999999998,43305.0,17:00:00,4776.0,8596.800000000001,6366.400000000001,4845.0,4136.0,756.0,3037.0,0.0,343.0,11.0,,,,,,,17:00:00,6.156591443140087,478977.273344,13275.19,0.0,51248.72,13275.19,81729.92116005886,315517.4310238822,81729.92116005886,41527.31,3617.0,0.0,,13275.19,41527.31,,,,6104.41,17:00:00,24915.7,13684.0,7640.999999999999,6043.0,1814.0,7384.200000000001,3847.499999999996,30931.5,21068.2,241.6,79.5,0.0,296.3,71.32,2.2,47.5,,,,,,
2022-02-04,19:00:00,44939.79,3738.5,2229.5,1902.0,10528.0,5909.29,5811.0,1229.0,26476.0,15055.0,5561.0,286.0,854.0,13117.0,1174.0,275.0,3949.0,4197.29,46469.0,19:00:00,5011.0,6827.21,6863.605,6152.0,6900.0,2728.0,3635.0,0.0,537.0,11.0,5011.0,,,,,,19:00:00,6.23564621794834,587131.985776,15255.98,0.0,63645.4,15255.98,95130.8939880955,396870.197799809,95130.8939880955,50920.34,4724.0,0.0,8001.06,15255.98,50920.34,0.0,2667.92999999999,16895.69,,19:00:00,27837.4,15639.9,8139.0,7500.9,1508.0,7902.7,4294.8,34176.11,23542.6,149.5,85.1,0.0,358.2,85.07,12.8,99.6,0.0,19.18,1181.0,57.88,36.3,17.5
2022-02-05,12:00:00,29869.0,2353.0,1350.0,1292.0,6754.0,3859.0,4137.0,355.0,17917.0,10474.0,3846.0,182.0,488.0,9556.0,688.0,158.0,2634.0,2845.0,30865.0,12:00:00,3907.0,6239.15,5400.575,2176.0,4562.0,1685.0,2679.0,0.0,198.0,8.0,3907.0,,,,,,12:00:00,6.1583268864,384895.4304,9609.0,0.0,43282.0,9609.0,59175.3630514176,266544.704297165,59175.3630514176,35472.0,3056.0,0.0,4754.0,9609.0,35472.0,0.0,2125.0,11076.0,,12:00:00,16220.0,9160.0,3770.0,5390.0,641.0,4490.0,2570.0,19794.0,13650.0,8.0,59.0,0.0,252.0,64.0,29.0,37.0,0.0,18.0,780.0,29.0,19.0,13.0
2022-02-06,11:00:00,29252.15,3368.5,2353.5,1194.0,7807.0,2453.65,2756.0,3833.0,15675.0,10077.0,3210.0,189.0,459.0,8868.0,700.0,212.0,2311.0,2401.650000000001,29997.0,11:00:00,4029.0,7252.2,6018.1,1966.0,4784.0,802.0,1255.0,2727.0,0.0,7.0,,,,,,,11:00:00,3.881005197895555,343056.991312,10606.47,0.0,67180.91,10606.47,41163.76520132327,260729.4609093535,41163.76520132327,44185.34,1265.0,20222.41,,10606.47,23962.93,,,,1508.16,11:00:00,17111.0,10914.0,5819.0,5095.0,793.0,4530.8,1666.2,20550.4,15444.8,134.0,26.8,0.0,143.0,29.88,108.0,11.4,,,,,,
2022-02-07,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53,-124.78,0.0,0.0,0.0,0.0
2022-02-08,02:00:00,4342.84,772.5,700.5,126.0,961.0,379.09,77.0,695.0,2227.0,996.0,516.0,26.0,77.0,952.0,118.0,37.0,372.0,382.34,4477.0,02:00:00,0.0,0.0,360.5,283.0,721.0,216.0,0.0,505.0,0.0,1.0,0.0,,,,,,02:00:00,7.84689629329478,47057.601664,1253.97,0.0,3489.03,1253.97,9839.77254490286,27378.0565741943,9839.77254490286,2751.5,278.0,2771.53,459.53,1253.97,0.0,0.0,30.9299999999996,1354.16,,02:00:00,1891.8,1091.1,890.0,201.1,96.0,374.0,426.7,2156.69,1465.1,16.8,7.8,0.0,7.2,0.0,5.0,0.6,0.0,0.0,105.0,4.75,7.6,8.3
2022-02-09,23:00:00,66610.74,10073.5,8221.5,2391.0,17804.0,4997.24,7172.0,7830.0,34478.0,18123.0,7190.0,316.0,999.0,17547.0,1462.0,388.0,4723.0,4255.24000000001,68455.0,23:00:00,7398.0,13316.4,11781.2,8860.0,10246.0,869.0,4338.0,5039.0,0.0,13.0,7398.0,,,,,,23:00:00,5.25530206146466,727994.8172,20789.53,0.0,96946.72,20789.53,109255.259865881,509484.297468237,109255.259865881,91798.22,2561.0,35417.69,2587.5,20789.53,56380.53,0.0,2195.99000000001,20949.25,,23:00:00,35209.9,19531.1,9607.0,9924.1,2553.0,10542.9,5135.9,43799.69,30074.0,332.9,81.6,0.0,377.4,105.29,151.0,6.1,2.52,10.89,1045.0,57.88,77.4,35.0
2022-02-10,03:00:00,6597.06,1050.5,804.5,228.0,1802.0,521.56,953.0,546.0,3468.0,1914.0,950.0,27.0,120.0,1865.0,177.0,48.0,310.0,276.5600000000004,6731.0,03:00:00,907.0,1315.15,1313.575,1194.0,1312.0,97.0,672.0,543.0,0.0,1.0,,,,,,,03:00:00,4.135540427523043,96159.916864,2351.47,0.0,18549.14,2351.47,9724.599249107609,76710.71836578476,9724.599249107609,13322.67,411.0,4477.97,,2351.47,8844.7,,,,337.5,03:00:00,4615.6,2412.1,1222.1,1190.0,625.0,1529.4,674.0999999999997,5903.790000000001,3941.500000000001,48.7,9.6,0.0,52.6,15.64,25.8,0.6,,,,,,
2022-02-11,01:00:00,2609.8,440.0,482.0,14.0,934.0,288.3,335.0,428.0,1107.0,415.0,242.0,12.0,41.0,394.0,60.0,16.0,279.0,128.8000000000002,2677.0,01:00:00,0.0,0.0,234.0,3988.0,468.0,61.0,213.0,194.0,0.0,0.0,,,,,,,01:00:00,3.65148276443678,23251.145136,245.81,0.0,5875.97,245.81,897.5709783262048,21456.00317934759,897.5709783262048,4339.88,185.0,1238.56,,245.81,3101.32,,,,112.53,01:00:00,843.9,136.0,136.0,0.0,12.0,345.0,362.9,1175.3,481.0,15.9,6.5,0.0,7.8,0.0,4.0,0.3,,,,,,
2022-02-12,02:00:00,5064.06,529.0,489.0,106.0,1782.0,585.06,690.0,709.0,2317.0,1424.0,534.0,51.0,85.0,1157.0,99.0,6.0,347.0,436.0600000000004,5191.0,02:00:00,0.0,0.0,671.5,449.0,1343.0,322.0,475.0,546.0,0.0,1.0,,,,,,,02:00:00,4.179818652447202,59934.545052,1340.0,0.0,11659.03,1340.0,5600.95699427925,48732.63106344151,5600.95699427925,8364.28,450.0,2619.75,,1340.0,5744.530000000001,,,,225.0,02:00:00,1926.2,978.0000000000001,846.0000000000001,132.0,351.0,725.1,223.0999999999999,2553.5,1703.1,16.1,9.9,0.0,21.8,22.81,0.8,1.1,,,,,,
2022-02-13,12:00:00,31935.38,3662.5,2600.5,1225.0,8546.0,2368.63,2979.0,4201.0,18377.0,12409.0,3586.0,312.0,545.0,10749.0,797.0,225.0,2404.0,1349.880000000001,32731.0,12:00:00,3965.0,6287.7,5707.35,3488.0,5127.0,658.0,1420.0,3049.0,0.0,7.0,,,,,,,12:00:00,4.673817358596462,379071.312276,11369.72,0.0,58365.85,11369.72,53139.99469838136,272791.3228792373,53139.99469838136,39680.97,1285.0,16049.88,,11369.72,23631.09,,,,1350.0,12:00:00,18529.9,10035.1,4032.0,6003.099999999999,1580.0,5083.7,3411.100000000003,22610.09,15118.8,181.2,35.2,0.0,218.4,34.07,30.1,9.4,,,,,,
2022-02-14,23:59:00,46905.25,4832.5,3189.5,2058.0,8835.0,579.5,1003.0,7832.0,32170.0,19212.0,5485.0,377.0,967.0,17889.0,1475.0,468.0,4344.0,1067.75,48404.0,23:59:00,7091.0,10180.7,7634.35,7409.0,5088.0,0.0,0.0,5088.0,0.0,14.0,,,,,,,23:59:00,5.108069190321194,458558.522512,14586.34,0.0,60598.72,14586.34,74508.03395354965,309542.4546049007,74508.03395354965,28447.75,0.0,29452.88,,14586.34,0.0,,,,2698.09,23:59:00,27437.0,17890.9,8087.0,9803.9,2685.0,1931.0,7615.099999999999,27578.91,19821.9,53.5,0.0,0.0,45.8,0.0,93.8,0.0,,,,,,
2022-02-15,07:00:00,12436.92,1325.5,1131.5,484.0,2477.0,121.67,284.0,2193.0,8632.0,5176.0,1647.0,94.0,279.0,4516.0,431.0,138.0,1345.0,2.420000000000073,12862.0,07:00:00,1560.0,2190.1,1928.05,1605.0,1666.0,0.0,0.0,1666.0,0.0,3.0,,,,,,,07:00:00,4.423155059622091,131265.618852,4134.66,0.0,21407.6,4134.66,18288.24229881707,94689.13425436587,18288.24229881707,10191.16,141.0,10287.94,,4134.66,0.0,,,,787.5,07:00:00,6885.799999999999,4337.0,2084.0,2253.0,703.0,922.0,1626.799999999999,7374.099999999999,5259.0,35.1,0.0,0.0,12.8,0.0,44.3,0.0,,,,,,
2022-02-16,13:00:00,36903.91,4087.0,3017.0,1304.0,10710.0,3601.41,4007.0,4459.0,19293.0,12767.0,3900.0,386.0,547.0,10934.0,839.0,260.0,2258.0,2813.910000000003,37986.0,13:00:00,4456.0,7873.8,7392.9,3656.0,6912.0,1682.0,2371.0,2859.0,0.0,8.0,,,,,,,13:00:00,4.11156964271602,426614.328112,10281.56,0.0,83196.36,10281.56,42273.34997576333,342067.6281604734,42273.34997576333,62629.69,2450.0,16654.17,,10281.56,45975.52,,,,1462.5,13:00:00,17705.0,9993.0,4275.0,5718.0,1608.0,4104.0,3608.0,20809.7,14097.0,111.2,59.1,0.0,180.5,1.0,51.9,6.7,,,,,,
2022-02-17,21:00:00,64310.68,6270.5,4963.5,1702.0,18225.0,6238.18,6908.0,7352.0,36658.0,25137.0,6245.0,540.0,878.0,22185.0,1350.0,421.0,4210.0,3157.18,65863.0,21:00:00,4831.0,7543.8,10401.4,9504.0,13259.0,3314.0,4580.0,5365.0,0.0,9.0,,,,,,,21:00:00,3.769564773403176,608408.9606880001,17047.53,0.0,127305.26,17047.53,64261.76856153383,479885.4235649324,64261.76856153383,89707.33,4577.0,30658.46,,17047.53,59048.87,,,,2362.47,21:00:00,27540.0,15450.9,8610.0,6840.900000000001,4480.0,8194.9,3894.200000000003,34189.81,23645.8,171.4,111.8,0.0,359.8,78.29,85.3,12.9,,,,,,
2022-02-18,05:00:00,14806.91,1765.5,1420.5,455.0,4149.0,1368.91,1652.0,1641.0,8170.0,5600.0,1526.0,125.0,197.0,4864.0,312.0,100.0,916.0,722.41,15120.0,05:00:00,1163.0,2093.4,2285.7,3606.0,2478.0,665.0,1054.0,759.0,0.0,4.0,1163.0,,,,,,05:00:00,4.83189492409702,145941.0564,4069.91,0.0,22063.87,4069.91,19665.3774705317,106610.301458937,19665.3774705317,20460.37,1041.0,5816.88,562.5,4069.91,14643.49,0.0,2697.49,4172.25,,05:00:00,7799.9,4529.0,2869.9,1659.1,1642.0,2536.1,734.8,9883.1,7065.1,24.8,25.9,0.0,77.6,99.41,19.2,6.7,0.0,13.78,289.0,16.5,3.2,3.0
2022-02-19,11:00:00,25618.32,2025.0,8224.0,178.0,2358.0,3234.32,2628.0,0.0,13564.0,8457.0,2628.0,217.0,495.0,6875.0,598.0,64.0,1800.0,7671.32,26463.0,11:00:00,0.0,0.0,2104.5,5115.0,4209.0,1615.0,394.0,2200.0,0.0,0.0,0.0,,,,,,11:00:00,4.74137847678537,274383.477624,12541.25,0.0,32787.48,12541.25,59462.8128219846,155457.851980031,59462.8128219846,30148.01,1402.0,13981.67,1237.47,12541.25,16166.34,0.0,943.599999999997,7422.81,,11:00:00,14635.3,8264.9,6713.0,1551.9,1599.0,2566.5,3803.9,16375.31,10831.4,49.3,42.7,0.0,107.6,12.55,32.8,11.7,0.0,0.0,630.0,28.0,5.7,59.8
2022-02-20,13:00:00,31305.74,4047.0,8041.0,1289.0,2006.0,2859.49,1010.0,0.0,18636.0,11954.0,3543.0,379.0,581.0,10962.0,859.0,235.0,2327.0,6616.740000000002,32198.0,13:00:00,4526.0,8146.8,5790.9,3552.0,3435.0,761.0,0.0,2674.0,0.0,8.0,,,,,,,13:00:00,4.136477072190529,327597.526076,13094.63,0.0,53007.97,13094.63,54165.63676381826,219266.2525483634,54165.63676381826,33939.2,1375.0,16231.3,,13094.63,17707.9,,,,1462.47,13:00:00,17569.8,11319.0,5576.999999999999,5742.0,1205.0,2949.0,3301.800000000003,19386.9,14268.0,72.6,30.0,0.0,140.1,0.0,44.4,7.8,,,,,,
2022-02-21,16:00:00,28431.35,3500.5,5959.5,1332.0,2490.0,551.1,564.0,1926.0,18092.0,11692.0,3746.0,189.0,580.0,9734.0,835.0,226.0,2640.0,4348.849999999999,29401.0,16:00:00,4381.0,7303.2,5501.1,5272.0,3699.0,0.0,0.0,3699.0,0.0,9.0,,,,,,,16:00:00,4.211687018386142,334547.7351519999,16614.06,0.0,46205.07,16614.06,69973.22082468847,194601.293502623,69973.22082468847,22089.05,1.0,22315.05,,16614.06,0.0,,,,1799.97,16:00:00,17320.9,12816.9,6911.0,5905.900000000001,2550.0,800.0,3703.999999999996,16839.21,13616.9,27.0,0.0,0.0,0.5,0.0,52.5,0.0,,,,,,
2022-02-22,10:00:00,25948.94,3138.0,2381.0,934.0,7551.0,2061.94,2996.0,3440.0,14005.0,8714.0,3162.0,144.0,428.0,7640.0,628.0,168.0,1911.0,1254.939999999999,26687.0,10:00:00,3053.0,4909.8,4393.4,1647.0,3877.0,517.0,1174.0,2186.0,0.0,7.0,,,,,,,10:00:00,4.011214385396361,290251.6734879999,10695.25,0.0,50969.55,10695.25,42900.94065541043,204449.7921771791,42900.94065541043,36425.25,906.0,12513.3,,10695.25,23911.95,,,,1125.0,10:00:00,12322.1,6915.0,2880.0,4035.0,604.0,3271.7,2135.400000000001,14902.3,10186.7,54.6,47.8,0.0,155.7,33.27,27.9,7.9,,,,,,
2022-02-23,13:00:00,56668.49,6849.0,5991.0,1531.0,13057.0,4230.74,4161.0,6596.0,32052.0,20818.0,4045.0,480.0,562.0,18487.0,829.0,229.0,7064.0,4710.489999999998,57906.0,13:00:00,3947.0,6599.4,5238.7,2031.0,3878.0,623.0,2174.0,947.0,134.0,8.0,,,,,,,13:00:00,4.877682202609956,403676.979088,9308.81,0.0,64142.38,9308.81,45405.41686447759,312866.1453590448,45405.41686447759,45063.91,1686.0,12458.25,,9308.81,32605.66,,,,4934.22,13:00:00,17859.6,9703.099999999999,3599.0,6104.099999999999,888.0,4777.8,3378.7,21667.09,14480.9,78.3,60.9,0.0,207.41,57.47,34.3,39.4,,,,,,
2022-02-24,02:00:00,4994.73,290.0,-277.0,185.0,979.0,569.23,673.0,56.0,3432.0,1364.0,620.0,49.0,90.0,1084.0,153.0,59.0,1380.0,293.73,5011.0,02:00:00,480.0,628.8,683.9,0.0,739.0,132.0,520.0,0.0,87.0,2.0,480.0,,,,,,02:00:00,5.38863766589106,56877.7172,1625.06,0.0,7305.0,1625.06,8756.85952533292,39363.9981493342,8756.85952533292,6237.81,277.0,0.0,790.19,1625.06,6237.81,0.0,3011.78,1636.75,,02:00:00,3228.1,1317.0,462.0,855.0,0.0,767.5,1143.6,3863.9,2084.5,11.2,14.7,0.0,35.8,11.75,0.1,3.2,0.0,17.67,109.0,6.75,6.8,4.6
2022-02-25,01:00:00,1660.71,457.0,229.0,42.0,1148.0,526.96,279.0,649.0,1850.0,1089.0,290.0,40.0,42.0,837.0,65.0,21.0,582.0,-1794.29,1679.0,01:00:00,369.0,483.39,334.695,403.0,186.0,57.0,110.0,0.0,19.0,1.0,369.0,,,,,,01:00:00,2.75616942058886,21695.022224,4479.5,3513.0,2425.44,966.5,12346.2609195278,6684.92355947305,2663.83774499914,1995.69,109.0,0.0,320.75,966.5,1995.69,0.0,1995.69,624.31,,01:00:00,1017.0,1164.0,557.0,607.0,172.0,342.9,-489.9,1243.5,1506.9,4.7,6.3,0.0,18.0,1.99,0.4,2.9,7.69,5.99,54.0,3.0,4.0,2.4
2022-02-26,08:00:00,21870.94,2326.5,2317.5,708.0,3392.0,2571.19,2554.0,0.0,15472.0,8416.0,2418.0,180.0,333.0,7278.0,501.0,151.0,4367.0,680.439999999999,22459.0,08:00:00,2436.0,3636.4,3307.7,511.0,2979.0,900.0,1939.0,19.0,121.0,4.0,2436.0,,,,,,08:00:00,3.0373298546094,207308.028752,33254.74,28027.0,29770.9,5227.74,101005.614609273,90424.0433685909,15878.3707741357,25782.71,1348.0,1816.83,2640.19,5227.74,23965.88,0.0,2591.63,5965.63,,08:00:00,10264.7,5031.0,1582.0,3449.0,18.0,2624.0,2609.7,12385.6,7655.0,63.5,25.7,0.0,126.4,0.0,27.0,19.8,0.0,7.7,474.0,22.2,13.4,7.6
2022-02-27,13:00:00,36843.14,4080.5,1877.5,1264.0,10421.0,3080.39,2862.0,5859.0,21220.0,12862.0,3543.0,230.0,547.0,11436.0,866.0,284.0,4398.0,1121.64,37690.0,13:00:00,4166.0,6886.8,5977.9,3483.0,5069.0,756.0,1490.0,2823.0,0.0,8.0,4166.0,,,,,,13:00:00,3.09708902112224,312555.870224,48441.55,42061.0,46097.14,6380.55,150027.792671144,142766.946199135,19761.1313537215,42935.46,1134.0,17926.5,2027.68,6380.55,25008.96,0.0,0.0,8994.31,,13:00:00,19389.7,9386.0,3974.0,5412.0,1522.0,6075.0,3928.7,24526.1,15461.0,207.2,42.7,0.0,264.3,0.0,88.1,5.2,0.0,0.0,753.0,36.5,31.1,20.3
2022-02-28,20:00:00,50860.98,5049.0,4963.0,563.0,17783.0,6404.98,6813.0,6692.0,25049.0,15876.0,4969.0,382.0,933.0,13257.0,1390.0,404.0,3680.0,2979.98,52356.0,20:00:00,0.0,0.0,6219.5,11982.0,12439.0,2967.0,5462.0,4010.0,0.0,2.0,0.0,,,,,,20:00:00,3.97220812756035,500937.788624,13537.66,0.0,99035.34,13537.66,53774.4030801486,393388.982463703,53774.4030801486,91279.63,4302.0,27737.73,3453.71,13537.66,63541.9,0.0,3369.04000000001,14415.31,,20:00:00,23119.2,8711.0,7205.0,1506.0,3355.0,8780.6,5627.6,31028.7,17491.6,125.4,101.8,0.0,354.2,127.26,153.3,16.1,0.0,21.01,1193.0,0.1,77.0,59.1
